num,nom,annee_naissance,annee_decès,profession
00089181,Caland Fabienne Claire,,,
298755,Lecouteux Claude ,1943.0,,professeur
233883,Chemillier-Gendreau Monique,,,professeur
297071,Rappas Alexis,,,
276512,Treves Piero ,1911.0,1992.0,historien
64309,Bem Jeanne,,,
445857,Caillère Louis,,,
32281,Blake Jody,,,
4470,Pago Géraldine,,,
25803,Loué Jean-François,,,autre
60425,Destruel Philippe,,,autre
262856,Avril François ,1938.0,,paléographe
212898,Conley Thomas ,1941.0,,professeur
179816,Motamed-Nejad Ramine,,,chercheur
33684,Watt D. C.,,,
277435,Bruneau Philippe ,1931.0,2001.0,historien
26800,Constantin François ,1941.0,,
826240,Cyon Élie de ,1843.0,1912.0,
00089481,AMIN Samir,,,
291567,Lanz Daniel,,,
74564,Boutrais Jean ,1941.0,,géographe
386816,Briggs Éric,,,
256961,Thivat Patricia-Laure ,,2019.0,
257951,Brenot Anne-Marie ,1940.0,,chercheur
45929,Frère Henri ,1836.0,1903.0,historien
180345,Bosquet Clément,,,
74788,Fouquin Michel,,,autre
3052,Fuss Catherine,,,
386990,Broc Numa,,,
199828,Révah Israël Salvator ,1917.0,1973.0,professeur
240325,Elbaum Bernard,,,
59357,Paulme Denise ,1909.0,1998.0,autre
11038,Troitskaja Irina,,,
8120,Charlet Christian,,,
275956,Kuperty-Tsur Nadine ,1958.0,,autre
271230,Montfort Bruno,,,
00089731,Institut de Sociologie urbaine,,,
299098,Walberg E. ,1873.0,1951.0,professeur
234791,El Ayadi Mohammed,,,
26252,Sgard Jérôme,,,
51897,Loubet Jean-Louis ,1954.0,,professeur
72192,Triaire Dominique,,,
268729,Tombaccini-Villefranque Simonetta,,,
39641,Cristiani Antonella,,,
77935,Négrel Dominique,,,
73418,Laforgue Pierre,,,
00089821,El Khachab Walid,,,
00089831,Francq Bernard,,,
00089832,Masson Olivier,,,
00089833,Patart Stéphane,,,
161250,Abeberry Magescas Xavier ,1963.0,,
196921,Norci Cagiano de Azevedo Letizia,,,chercheur
854274,Duval P.,,,
277062,Darmon Pierre ,1939.0,,médecin
00089891,Bricout Pierre,,,
00089901,Anctil Dave,,,
00089931,Demers Marthe,,,
395090,Lavorel Pierre-Marie,,,
83642,Ferry Gilles ,1917.0,,professeur
83500,Giordan André ,1946.0,,directeur
82173,Maldor Claude,,,
664659,Brézin Édouard ,1938.0,,
718276,Daigremont Philippe,,,
30202,Fussman Gérard ,1940.0,,professeur
1866,Merindol Jean-Yves ,1955.0,,
718282,Cahmi Maurice,,,
665956,Salzmann Jean-Louis,,,
29582,Prost Antoine ,1933.0,,conseiller
664652,Joliot Pierre ,1932.0,,chercheur
665801,Langevin-Joliot Hélène ,1927.0,,autre
446013,Havard Henry ,1838.0,1921.0,historien
825573,Chabot Charles ,1857.0,1924.0,
70151,Sandu Traian ,1967.0,,professeur
387013,Werner Michel ,1946.0,,historien
1328,Glain Pierre,,,
13994,Haffemayer Stéphane,,,professeur
204569,Donnert Erich ,1928.0,,
387276,Mervaud Michel ,1929.0,,autre
77619,Beaurepaire Charles de ,1828.0,1908.0,historien
274360,Hatzfeld Jean ,1880.0,1947.0,professeur
63925,Rousset Jean,,,
273607,Dugas Charles ,1885.0,1957.0,historien
00090141,Cardinal Serge,,,
00090151,Falardeau Jean-Charles,,,
212505,Dommicy Marc,,,
215404,Lamontagne Sophie-Laurence,,,
448162,Kouamé Nathalie,,,
00090203,IHRF - Institut d'histoire de la Révolution française,,,
841542,Carnot Lazare-Nicolas-Marguerite ,1753.0,1823.0,
735363,Martin Jean-Clet ,1958.0,,
47250,Kosellek Elisabeth,,,
365986,Cardon Dominique ,1965.0,,sociologue
35251,Heurtin Jean-Philippe,,,sociologue
33328,Lemieux Cyril,,,sociologue
234476,Potelet Jeanine,,,professeur
227579,Lefebvre Henri ,1901.0,1991.0,sociologue
275527,Orsini Pierre,,,
237719,Legrand Philippe-Ernest ,1866.0,1953.0,professeur
236522,Lejeune Michel ,1907.0,2000.0,professeur
279215,Seston William ,1900.0,1983.0,géographe
288273,B. Y.,,,
365398,Tassier Suzanne,,,
299770,Dorveaux Paul ,1851.0,1938.0,médecin
250075,Antoine Philippe ,1958.0,,professeur
295275,Vielliard Françoise ,1946.0,,paléographe
167188,Sukic Christine,,,autre
63636,Dénommé Robert T. ,1930.0,,professeur
00090351,Sanaker John Kristian,,,
584520,Marut Jean-Claude,,,géographe
264640,Bergaoui Sami,,,
30643,Bataillon Marcel ,1895.0,1977.0,historien
252695,Filhol Emmanuel ,1951.0,,chercheur
250701,Rodriguez-Dinar Bakioui Thérèse ,1969.0,,
288036,Rissoan Jean-Pierre,,,géographe
601137,Mertlik Joseph,,,
231581,Hessel Stéphane ,1917.0,2013.0,journaliste
240945,Williamson Howard,,,
66746,Cotarelo Ramón ,1943.0,,sociologue
195172,Vassilieva Natalia,,,
46506,Kionka Riina,,,
733258,Cockburn Cynthia ,1934.0,,autre
57605,Chabaud-Rychter Danielle,,,sociologue
81424,Rogé France,,,
233275,Gauthier Michel ,1930.0,,directeur
00090581,Grégoire Pierre,,,
180941,Fiévez Maurice,,,
00090621,Wien Thomas,,,
388572,Huetz de Lemps Christian ,1938.0,2017.0,géographe
151609,Taylor James R. ,1928.0,,
240970,Cohen Élie,,,
386613,Pérol Lucette,,,
34845,Réville Louis,,,
00090731,Bernabé Jean,,,
248069,Cizek Eugen ,,2010.0,historien
248633,Vanderlinden Ph.-L.,,,
64671,Waast Roland ,1940.0,,ingénieur
64675,Richard Cécile,,,
00090811,Létourneau Gilles,,,
00090821,Lux André,,,
724340,Lieugard Hélène,,,
404337,Noël Olivier ,1969.0,,sociologue
724357,Jeanne Gilbert,,,
763054,Schmittlein Raymond ,1904.0,1974.0,
403646,Destouches Didier ,1974.0,,autre
295729,Berelowitch André ,1939.0,,autre
43203,Rosenwein Barbara H. ,1945.0,,professeur
225673,Debiès Marie-Hélène,,,autre
231491,Dejois Catalina,,,
256345,Piel Jean ,1936.0,2017.0,historien
276558,Bocquillet Auguste,,,
401918,Defrémery Charles ,1822.0,1883.0,autre
00090961,Holly Daniel A.,,,
289018,Campagnon Olivier ,1969.0,,professeur
00090981,Morselli Valentina,,,
00090991,Ancelin Julien,,,
229568,Maurel Jean,,,
399228,Canon Cossus Lydie,,,
53011,Lewaszkiewicz-Petrykowska B.,,,
280619,Hasson Liliane,,,autre
35465,LORINO Philippe ,1950.0,,ingénieur
72425,Lefèvre André ,1834.0,1904.0,historien
234552,Bresciani Stella,,,
207667,Balazs Étienne ,1905.0,1963.0,chercheur
00091111,Lux André,,,
29942,Jacquard Albert ,1925.0,2013.0,directeur
853601,Piffault Alph.,,,
11627,Achard Elie Pierre,,,
586692,Lerman Israël César ,1940.0,,
76764,Borziak Ilie,,,
76765,Chirica Vasile,,,autre
235766,Damblon Freddy,,,
76770,Koulakovska Larissa,,,
76771,Van Der Plicht Johannes,,,
00091211,Perrot Odile,,,
00091221,Messing Karen,,,
197133,Garrigou-Grandchamp Pierre ,1949.0,,historien
148111,Kroll Jean-Christophe,,,ingénieur
34924,Rapacki Zbigniew,,,
40385,Liagre Romain ,1978.0,,
40430,Dumont Frédéric,,,
250015,Hatt Thierry,,,
242446,Balabanian Olivier ,1941.0,,géographe
418332,Delaunay Lionel,,,
418338,Allemand Roland ,1950.0,2013.0,
29627,Peter Jean-Pierre ,1933.0,,historien
248455,Goarzin Anne ,1970.0,,professeur
409179,Coremans,,,
281435,Soubiran-Paillet Francine,,,
63180,Le Tourneau Roger ,1907.0,1971.0,fondateur
249510,Sánchez León Juan Carlos,,,professeur
269400,Wallerstein Immanuel ,1930.0,2019.0,historien
659466,Dollar David,,,economiste
659468,Stern Nicholas,,,
47076,Leveugle Jules,,,
388520,Rossignol Marie-Jeanne,,,
241994,Lebois André ,1915.0,1978.0,historien
263190,Lebeau Boris ,1976.0,,
157685,Laroque François ,1948.0,,chercheur
296692,Voisine Jacques ,1914.0,2001.0,directeur
279285,Sauvenier Albert,,,
159360,Bessiere Bernard,,,
386306,Lever Maurice ,1935.0,2006.0,historien
255626,Laburthe-Tolra Philippe ,1929.0,,anthropologue
72515,Forsdick Charles ,1969.0,,autre
207362,Depretto Catherine ,1954.0,,
295731,Ouritskaia Rita ,1965.0,,
223213,Cavaco Carminda ,1938.0,,
248684,Raphaël Freddy ,1936.0,,sociologue
51373,Herberich-Marx Geneviève,,,
206389,Leroy Claude ,1942.0,,professeur
24326,DEL BOCA Angelo ,1925.0,,historien
00091611,Gouin Jacques,,,
27716,Clastres Pierre ,1934.0,1977.0,anthropologue
416776,Pasquet Emmanuel,,,
659462,Largentaye-Schrameck Hélène de,,,economiste
248861,Nègre Louis,,,
274635,Briquel Dominique ,1946.0,,historien
274434,Desnier Jean-Luc,,,autre
169714,Widlöcher Daniel,,,médecin
694050,Chanoit Pierre-François,,,
76496,Jullian René ,1903.0,1992.0,géographe
265583,Debon Jean,,,
52278,Millet Claude ,1960.0,,professeur
800097,Brand Urs,,,
195194,Niewiedzial Agnieszka,,,
263057,Borel Jacqueline ,1949.0,,
256788,Hildesheimer Françoise ,1949.0,,paléographe
275718,Farge Arlette ,1941.0,,historien
361093,Gallibour Éric,,,
211906,Hamélius Paul ,1868.0,1922.0,historien
69624,Memmi Tahar,,,
267616,F. A.,,,
587876,Douarville-Blaise M.,,,
587878,Armet A. ,1939.0,,sociologue
258689,Cauna Jacques de ,1948.0,,historien
396170,Rocher Daniel,,,professeur
246715,Boucheron Patrick ,1965.0,,historien
51595,Studer Brigitte ,1955.0,,chercheur
156638,Coulloudon Virginie,,,journaliste
00092021,Pouliot Léon,,,
393486,Wiet Gaston ,1887.0,1971.0,
393497,Gharabli Mohamed Naguib el-,,,
36724,Delaborde Henri-François ,1854.0,1927.0,paléographe
227523,Sholod Barton ,1932.0,,
295376,Arnaud Pascal,,,
721609,Arvin-Bérod Alain ,1944.0,,
227960,Lamoureux Diane,,,
48828,Schnabel Virginie,,,
448183,Venken Machteld ,1980.0,,
00092232,Cellule de sociologie,,,
169671,Toledano Joëlle,,,economiste
80706,Ader Gérard,,,
4732,Wind Richard,,,
46817,Wessels Wolfgang,,,
834161,Berthelet Pierre ,1973.0,,
30910,Bosc Olivier ,1969.0,,historien
601917,Bouyon Hervé,,,
599154,Soldati Fabien ,1971.0,,géographe
599156,Soldati Laurent,,,
259294,Gondola Charles ,1966.0,,professeur
281389,Pineaux Jacques,,,professeur
249541,Bazémo Maurice ,1955.0,,autre
64209,Robineau Claude ,1930.0,,anthropologue
00092401,Vachon G.-André,,,
513178,Pogor Constantin,,,
00092433,IHRF - Institut d'histoire de la Révolution française,,,
229152,Eynard Isabelle,,,
47036,Mellor David,,,
226458,Porraz Guillaume ,1978.0,,
226459,Simon Patrick,,,
278593,Pasquini Amaranta ,1976.0,,
80187,Vasconcellos Maria Drosila,,,
269531,Sayre Robert ,1943.0,,sociologue
265779,Barbier Bernard,,,
417503,Moreux René ,1876.0,1957.0,
248266,Flobert Annette,,,professeur
653435,Marin Henri,,,
238120,Micelli Francesco,,,
57664,Legoux Luc ,1953.0,,chercheur
415235,Cegarra Marie ,1950.0,,autre
70214,Salomon Jean-Jacques ,1929.0,2008.0,
724177,Gasperini Alain,,,autre
00092601,Smeesters Aline,,,
400115,Archambeau Olivier,,,géographe
734310,Despland Michel ,1936.0,,autre
395288,Francq Bernard ,1945.0,,sociologue
395289,Leloup Xavier,,,sociologue
39054,Agier Michel ,1953.0,,anthropologue
298457,Bonnafé Pierre ,1934.0,1996.0,sociologue
47376,Semenoff-Tian-Chansky Irène,,,autre
178554,Fréris Georges,,,autre
170114,Ruffat Michèle,,,chercheur
2321,Mairey Françoise,,,
288476,Osorio Manuel,,,
659429,Catonné Jean-Philippe,,,
610695,Gachelin Gabriel,,,autre
172418,Vatin Nicolas ,1955.0,,historien
237847,Wauters Eric ,1953.0,,historien
00092821,Desrosiers Claude,,,
290451,Hours Bernard ,1959.0,,professeur
459673,Lorgeoux-Bouayad Laetitia,,,
207720,Montier Jean-Pierre,,,professeur
206217,Filteau Claude ,1946.0,,
296486,Bertoncini Marilyne,,,
147415,Smidt Wolbert,,,
24794,Dormard Serge ,1946.0,,economiste
212567,Trabant Jürgen ,1942.0,,professeur
268911,Vial Éric ,1958.0,,historien
254190,Dejonghe Étienne,,,conseiller
257465,Galloux-Fournier Bernadette ,1951.0,,
00092991,Roussel Jean-François,,,
283150,Biès Jean ,1933.0,,autre
32954,Ardittis Solon,,,sociologue
00093051,Wilén Nina,,,
26234,Strauss-Kahn Dominique ,1949.0,,professeur
00093091,Bouzahzah Mohamed,,,
00093092,Esmaeili Hamid,,,
00093093,Ihadiyan Abid,,,
00093101,Barbier Jean-Claude,,,
25408,L,,,
173779,Malewska H.,,,
173780,Joannides C.,,,
226534,Garrigues Jean ,1959.0,,professeur
288917,Pelbois Vincent ,1948.0,,
51288,Cesarani David ,1956.0,2015.0,
219719,Cheval Jean,,,
39940,Schinasi May,,,
252070,Berthe Maurice,,,historien
39850,Brahm H.,,,
239458,Gil Marc ,1959.0,,autre
00093241,Lanctôt Nadine,,,
00093242,Bernard Mélanie,,,
00093243,Le Blanc Marc,,,
259610,Boilley Pierre,,,
800310,Surel Jeannine,,,
199545,Popa Nicolæ,,,
256614,Béteille Roger ,1938.0,,géographe
705493,Perrier Gwenaëlle ,1978.0,,
83960,Duval Paulette,,,autre
00093341,Melucci Alberto,,,
246534,Van Den Bruwaene Martin,,,
45738,Serruys Daniel ,1875.0,1950.0,economiste
268928,Asdrachas Spyros ,1933.0,,historien
137411,Goggi Gianluigi,,,professeur
63007,Bouchard Anne,,,
00093431,Paquette Éric,,,
00093441,Groulx Lionel,,,
200882,Van Den Bergen-Pantens Christiane,,,chercheur
165761,Auque Hubert,,,
149669,Knapp Blaise ,1933.0,,professeur
259986,Erler Daniel,,,
00093511,Malela Buata B.,,,
212099,Boulmont G.,,,
282398,Noille-Clauzade Christine ,1965.0,,professeur
267692,Linant de Bellefonds Pascale,,,archéologue
387160,Salomon F.,,,
179832,Basle Louis,,,
287914,Darre Alain,,,
193667,Ter-Minassian Anahide,,,
194144,Durand-Vaugaron L.,,,
274454,Reinach Théodore ,1860.0,1928.0,historien
245703,Serraz L.,,,
72647,Roger Philippe ,1949.0,,chercheur
385734,Bertrand Dominique,,,
00093671,Portes Jacques,,,
209357,Kilani Mondher,,,anthropologue
824202,Malavelle Maryse,,,
233655,Tlemçani Rachid,,,chercheur
386370,Barny Roger ,1929.0,2003.0,professeur
224565,Hugonié Gérard,,,
363855,Durye Pierre ,1920.0,1996.0,paléographe
204872,Lemberg Hans ,1933.0,,historien
177691,Cini Francesca,,,
00093811,Théoret Raymond,,,
00093821,Genné Marcelle,,,
00093831,Sánchez-Biosca Vicente,,,
364091,Leménorel Alain,,,professeur
665595,Crépon Sylvain,,,sociologue
458831,Tournon Sophie,,,autre
51570,Tillier Bertrand ,1968.0,,directeur
252122,Malère Kaf,,,
77056,Drieux Y. ,1933.0,,archiviste
264166,Bertrand Jean-René ,1945.0,,géographe
202164,Desouches Marie-Jacqueline,,,professeur
230045,Dalmaz Sylvie ,1969.0,,
00093971,Dunning John H.,,,
00093972,Cantwell John A.,,,
48422,Guicherd Catherine,,,
70908,Trebici Vladimir ,1916.0,1999.0,
49338,Birecki Henrik,,,
36360,Pidec N.,,,
215689,Delbos Geneviève,,,autre
215163,Hutchinson Gillian,,,
266183,Aberlenc Henri-Pierre,,,chercheur
274790,Lantier Raymond ,1886.0,1980.0,autre
175004,Hoepffner Ernest ,1879.0,1956.0,professeur
592063,Skonečnaja Ol,,,
204756,Jurgenson Luba ,1958.0,,autre
248195,Loupiac Annie ,1956.0,,autre
206403,de Dieuleveult Alain ,1926.0,,historien
390595,Capellano André,,,
404420,Riousset Louis,,,
220585,Manolakakis Laurence,,,archéologue
178349,Cadart Claude ,1927.0,2019.0,
243619,Domínguez Mujica Josefina,,,
417931,Coll García Arlinda,,,
417932,González Perez Jesus ,1924.0,,juriste
417934,Sánchez Aguilera Dolores,,,
417930,Neffar López María,,,
12353,Demangel Robert ,1891.0,1952.0,archéologue
230494,Atlan Henri ,1931.0,,
147387,Chopplet Marc ,1951.0,,sociologue
3104,GRANET Colette,,,
273330,Jouguet Pierre ,1869.0,1949.0,historien
280708,Nonnenmacher Kai,,,professeur
149125,Feuilloley B.-P.,,,
370771,Guitton Edouard,,,
151053,Moles Abraham A. ,1920.0,1992.0,ingénieur
139581,Kaplan James,,,autre
164987,Nys D. ,1859.0,1927.0,
285474,Guyaux André,,,professeur
235899,Festugière André-Jean ,1898.0,1982.0,historien
221650,Desroche Henri,,,
233624,Leiris Michel,,,
00094401,Lévesque Claude,,,
00094411,Simard Jean-Jacques,,,
387400,Max G.,,,
387401,Max G.,,,
387402,Morandi C.,,,
387403,Migliarese M.,,,
388869,Hubert Jean ,1902.0,1994.0,paléographe
653558,Morère Philippe,,,historien
364856,Jaffré Jean-Pierre,,,
245614,Paisse Jean-Marie,,,autre
265019,Goudal E.,,,
161549,Rives E.,,,
151436,Spire Antoine ,1946.0,,
251297,Viguier Marie-Claire ,1932.0,,historien
76049,Leconte Th.,,,
266899,Glachant Victor ,1864.0,1941.0,professeur
238575,Verron Guy,,,directeur
00094631,Une grand-mère,,,
824796,Abreu Maria Leonor Lourenço de ,1957.0,,
849366,Carlier Jules,,,
280705,Dufief Pierre-Jean ,1949.0,,professeur
157974,Biot Brigitte,,,
204686,Granjard Henri ,1900.0,,professeur
200572,Méjean Philippe ,,1960.0,
200573,Vignon Bernard,,,
163676,Benoit Marc ,1961.0,,ingénieur
61470,Geffroy Annie,,,autre
51925,Meimoun Véronique,,,
202861,Gallet René,,,
274472,Lefebvre Éric ,1975.0,,directeur
275626,Lepetit Bernard ,1948.0,1996.0,historien
62019,Godineau Dominique ,1958.0,,chercheur
261768,Imbert Jean ,1919.0,1999.0,professeur
275997,Boucher Jacqueline ,1930.0,,géographe
390211,Fine Agnès,,,historien
31177,Beauvois Daniel ,1938.0,,directeur
275154,Sarmant Thierry ,1969.0,,
10162,Brehier Jean-Pierre,,,
7869,Brenac Edith,,,chercheur
61805,L,,,
81142,Saint-Martin Anne,,,
271411,Fouché Nicole ,1945.0,,ingénieur
147656,Chevallier Pierre ,1913.0,1998.0,historien
269224,Kammen Michael ,1936.0,,professeur
203301,Valéro Numo,,,
167274,Gousseff Catherine,,,autre
180474,Davis Christopher,,,
180483,Andreff Madeleine,,,economiste
180157,Večerník Jirí,,,
55406,Streiff-Fenart Jocelyne,,,sociologue
260144,Lechien Marie-Hélène,,,sociologue
223599,Deloche-Gaudez Florence,,,autre
auteur_pomap_528,Kessler Marie-Christine ,1940.0,,autre
198564,Tamse C. A. ,1937.0,,autre
279135,Heers Jacques ,1924.0,2013.0,professeur
280512,Blanc Jacques ,1945.0,,professeur
24172,Besnier Robert,,,
49022,Rullière Gilbert,,,
55438,Mériaudeau Robert,,,
365232,Girard Albert,,,
245243,Delisle Léopold ,1826.0,1910.0,journaliste
71176,Elyaqtine Mustapha ,,,
385582,Duval Gilles,,,
385583,Wahl Élisabeth,,,
387601,Boury Dominique,,,philosophe
385837,L,1948.0,,
370751,Roche Daniel,,,
252843,Hadot Jean ,,2010.0,
29928,Lautman Françoise ,1935.0,2019.0,sociologue
38390,GOSSIN Richard,,,
28052,Rivals Claude ,1932.0,,directeur
68958,Lefèvre Sylvie,,,
254259,Faron Olivier,,,autre
277054,Foucrier Annick,,,professeur
256267,Tymowski Michal ,1941.0,,historien
397347,M. J.,,,
245309,Vanier Martin ,1958.0,,géographe
271784,Chaix André ,,1980.0,
60402,de Gouvello Bernard,,,ingénieur
245705,Casal Joachim,,,
240947,Ruiz García Maribel,,,
245707,Planas Jordi,,,
61889,Laborie Jean-Paul ,1945.0,,
200383,Aerts Erik ,1954.0,,
180764,Vannérus Jules ,1874.0,1970.0,historien
63453,Auguste Patrick ,1964.0,,
238247,Leclère Léon ,1866.0,1944.0,historien
66221,Jennings Jeremy ,1952.0,,
252979,Jacobs J. Bruce,,,
347666,Imbert Jean ,1919.0,1999.0,professeur
200636,Schmauch-Bleny Roseline ,1980.0,,
145149,Gay Jules ,1867.0,1935.0,historien
284272,Vernet Félix,,,
280312,Dennefeld Louis ,1883.0,1954.0,
29965,Kolm Serge-Christophe ,1932.0,,autre
75514,Akagül Deniz,,,economiste
229392,Abdi Nourredine,,,sociologue
267023,Lurbe Pierre ,1956.0,,autre
277574,Elaigne Sandrine,,,archéologue
181513,Glachant Jean-Michel,,,economiste
271437,Beaudu Anne,,,
80672,Heckel Thomas ,1973.0,,
276754,Babetskii Jan,,,
259661,Eydoux Anne ,1967.0,,economiste
259808,Céroux Benoît,,,
282014,Borrillo Daniel,,,juriste
147953,Plavinet Jean-Pierre,,,
229135,Bourdillon Christophe,,,
229136,Cahen Didier,,,
229137,Tran Tiet Jean-Paul,,,
230198,Lemierre Jean,,,
156919,Munier-Temime Brigitte,,,
150489,Schuwer Philippe ,1930.0,2009.0,
78123,Sée Henri ,1864.0,1936.0,historien
55798,Brugal Jean-Philip,,,autre
242783,Della Casa Philippe ,1962.0,,
386039,Vatcheva Anguélina,,,
370958,Granderoute Robert,,,professeur
275574,Ponsot Pierre ,1931.0,,
43173,Poncet Olivier ,1969.0,,paléographe
34230,Militon Jean,,,
47575,De Cordoue Bertrand,,,
38340,BERTRAND Michèle ,1939.0,,
00096591,Adams Roy J.,,,
00096601,Reynaud Jean-Daniel,,,
00096611,Verge Pierre,,,
00096621,Bellemare Diane,,,
00096631,Kirschbaum Stanislav,,,
00096641,Thouez Jean-Pierre,,,
00096651,Verna Gérard,,,
00096661,Pilisi Paul,,,
00096671,Laïdi Ali,,,
00096681,Guido Laurent,,,
00096691,Seidenkrantz Marit-Solveig,,,
00096692,Knudsen Karen Luise,,,
00096701,de Bonnault Claude,,,
00096711,Reboud Louis,,,
00096721,Klein Jean,,,
00096731,Hentsch Thierry,,,
00096741,Louthood Louise,,,
00096751,Malone Christophe,,,
00096761,Pontelet Maurice,,,
00096771,Fort Émilie,,,
00096781,Déry Carl,,,
262212,Crozat Dominique,,,conseiller
2400,Quillon Bernard,,,
248796,Robert Nicolas,,,
268940,Derieux Emmanuel ,1946.0,,professeur
294714,Perfumi Chiara,,,
55320,Erbes-Seguin Sabine ,1931.0,,fondateur
257727,Croix Alain ,1944.0,,professeur
00097001,Martin Claude,,,
00097011,ISAMBERT-JAMATI Viviane,,,
52617,Chartier Yves,,,professeur
361999,Brun Patrice ,1951.0,,
181033,Chaume Bruno ,1955.0,,archéologue
651476,Owen Ellis Frederic,,,
247135,Valensi Louis ,1929.0,,
615893,Konnier Jean-Laurent,,,
31035,Sapiro Gisèle ,1965.0,,sociologue
83537,GAUTHIER Roger-Francois,,,
350919,Boumard Patrick,,,autre
64355,Meyer André,,,
236222,Audoin-Rouzeau Frédérique ,1957.0,,archéologue
257529,Maurer Pierre,,,
237026,Swietoslawski Witold,,,
228369,Garidis Miltiadis ,1926.0,1996.0,chercheur
229756,Bullough Vern ,1928.0,,
196278,Boumans René,,,
250369,Aurell Martin ,1958.0,,professeur
257990,Delacroix Christian ,1947.0,,professeur
227418,Guenée Bernard ,1927.0,2010.0,directeur
180390,Duponcel Marc,,,
280329,Pelus Marie-Louise,,,professeur
161662,Forthomme Bernard ,1952.0,,
255815,Boulnois Luce ,1931.0,2009.0,historien
258767,Margolin Jean-Claude,,,
592625,Chiu Victoria ,1981.0,,
724297,Aube Pierre ,1944.0,,historien
215061,Teisseyre-Sallmann Line ,1948.0,2007.0,paléographe
848189,Favaretti Camposampiero Matteo ,1974.0,,
232377,Clément Jean-Pierre ,1945.0,,professeur
173400,Rodriguez Nozal R.,,,
419225,Huguet Françoise ,1946.0,,ingénieur
58745,Auffray ,1960.0,,autre
58738,Cassaing Jacques,,,
58739,Legendre Serge ,1953.0,,autre
252344,Oubahli Mohamed ,1950.0,,autre
252636,Saadaoui Linda ,1981.0,,autre
252637,Thiéblemont-Dollet Sylvie,,,chercheur
